CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
333,Pooja Iyer_333,32,Female,Basic,03-04-2026,17-02-2026,308,5,0
334,Sneha Patel_334,45,Male,Basic,15-06-2024,08-03-2026,314,1,1
335,Nitin Trivedi_335,55,Female,Premium,10-08-2024,10-03-2026,174,3,0
336,Saanvi Bansal_336,20,Female,Basic,05-02-2026,29-01-2026,129,3,0
337,Saanvi Chatterjee_337,65,Male,Premium,24-11-2024,21-04-2026,28,3,1
338,Karan Ghosh_338,40,Other,Premium,24-03-2025,25-04-2026,374,1,0
339,Nisha Nair_339,46,Other,Standard,12-03-2026,22-03-2026,43,2,0
340,Nisha Trivedi_340,27,Male,Premium,21-08-2023,20-02-2026,251,1,0
341,Meera Kulkarni_341,18,Male,Premium,16-06-2024,22-04-2026,386,4,1
342,Reyansh Kapoor_342,65,Female,Standard,03-04-2026,10-04-2026,254,5,1
343,Vivaan Ghosh_343,28,Female,Premium,22-03-2024,16-02-2026,1,2,0
344,Ira Kapoor_344,38,Male,Premium,13-08-2024,13-02-2026,431,5,1
345,Karan Shah_345,27,Other,Premium,06-11-2023,24-04-2026,439,2,1
346,Deepak Chatterjee_346,25,Other,Premium,27-04-2026,28-02-2026,304,2,1
347,Shaurya Menon_347,21,Male,Basic,02-11-2023,25-02-2026,61,3,1
348,Ankit Ghosh_348,56,Male,Premium,25-07-2025,26-03-2026,314,5,1
349,Meera Chatterjee_349,59,Male,Premium,05-08-2023,25-03-2026,214,2,0
350,Kavya Verma_350,58,Female,Premium,02-05-2024,24-04-2026,235,5,1
351,Meera Verma_351,63,Male,Premium,19-08-2024,11-02-2026,421,3,0
352,Deepak Kumar_352,41,Male,Premium,13-08-2024,27-02-2026,279,5,0
353,Ankit Kumar_353,45,Male,Standard,04-06-2024,31-03-2026,479,3,1
354,Nitin Nair_354,29,Male,Basic,09-11-2023,17-02-2026,227,2,0
355,Simran Ghosh_355,41,Other,Standard,25-10-2024,16-03-2026,233,4,1
356,Sai Agarwal_356,29,Male,Basic,18-06-2025,13-02-2026,164,3,1
357,Aditya Nair_357,57,Male,Basic,13-09-2023,03-04-2026,201,4,1
358,Vivaan Nair_358,21,Female,Premium,16-09-2025,16-02-2026,194,4,1
359,Ishaan Verma_359,39,Other,Standard,13-10-2025,06-04-2026,54,2,1
360,Shaurya Trivedi_360,49,Other,Standard,25-04-2026,08-02-2026,73,3,0
361,Vihaan Patel_361,19,Other,Premium,31-03-2026,29-03-2026,97,4,1
362,Karan Desai_362,55,Other,Basic,11-11-2025,20-02-2026,266,5,0
363,Sneha Sharma_363,60,Male,Standard,24-03-2025,26-01-2026,122,3,1
364,Kavya Jain_364,34,Other,Standard,21-01-2024,31-03-2026,183,2,0
365,Mahesh Nair_365,59,Female,Standard,10-12-2023,20-01-2026,282,5,0
366,Rohan Kulkarni_366,67,Other,Standard,22-09-2024,21-04-2026,45,3,1
367,Amit Pandya_367,19,Female,Basic,23-05-2024,20-02-2026,113,5,1
368,Vihaan Kumar_368,27,Other,Basic,02-12-2023,15-03-2026,342,3,1
369,Suresh Agarwal_369,59,Other,Basic,29-01-2025,02-04-2026,495,4,1
370,Ira Kapoor_370,34,Male,Premium,07-11-2025,19-02-2026,166,1,1
371,Pari Pandya_371,19,Male,Basic,01-05-2024,31-01-2026,285,4,0
372,Navya Menon_372,44,Female,Standard,26-05-2025,04-02-2026,74,2,1
373,Suresh Naidu_373,22,Female,Standard,09-11-2025,18-01-2026,207,5,0
374,Navya Bansal_374,34,Male,Standard,11-08-2025,22-01-2026,237,4,1
375,Ira Gupta_375,54,Female,Basic,30-11-2023,06-02-2026,432,1,0
376,Deepak Pandya_376,67,Female,Premium,18-02-2025,09-02-2026,152,4,1
377,Mahesh Mishra_377,30,Male,Standard,30-05-2025,19-03-2026,354,2,1
378,Aadhya Chatterjee_378,43,Other,Standard,05-10-2024,18-01-2026,30,3,0
379,Aadhya Yadav_379,24,Female,Basic,23-09-2023,05-03-2026,69,3,0
380,Vikas Singh_380,29,Female,Standard,06-11-2023,09-03-2026,197,5,0
381,Arjun Chauhan_381,33,Other,Standard,04-09-2025,07-03-2026,304,2,0
382,Kavya Nair_382,31,Male,Standard,16-08-2025,07-04-2026,218,5,0
383,Vivaan Yadav_383,19,Other,Standard,19-08-2023,17-04-2026,308,2,1
384,Ishaan Singh_384,39,Other,Premium,16-09-2024,11-02-2026,206,4,1
385,Simran Pandya_385,42,Male,Premium,16-10-2024,04-02-2026,337,5,0
386,Kavya Pandya_386,59,Other,Basic,03-10-2025,18-03-2026,65,1,1
387,Pari Jain_387,43,Male,Basic,20-08-2025,21-03-2026,223,2,0
388,Diya Verma_388,28,Other,Basic,12-05-2024,28-01-2026,226,4,0
389,Neha Reddy_389,57,Female,Basic,27-04-2024,05-04-2026,151,4,1
390,Aadhya Trivedi_390,55,Male,Standard,03-02-2026,25-03-2026,187,4,1
391,Aditya Verma_391,44,Female,Basic,20-12-2024,09-02-2026,342,5,1
392,Reyansh Yadav_392,68,Other,Standard,02-01-2024,08-03-2026,4,3,1
393,Navya Yadav_393,37,Other,Basic,15-01-2025,07-02-2026,393,2,1
394,Meera Gupta_394,42,Male,Premium,24-07-2024,07-02-2026,192,1,0
395,Pari Sharma_395,37,Female,Standard,24-09-2023,06-04-2026,311,4,0
396,Aadhya Kumar_396,37,Male,Standard,11-01-2026,29-03-2026,282,2,0
397,Suresh Sharma_397,56,Other,Basic,15-08-2023,01-02-2026,188,3,0
398,Ishaan Chatterjee_398,68,Female,Basic,21-09-2024,02-03-2026,340,3,1
399,Karan Pillai_399,48,Other,Premium,21-02-2026,03-03-2026,11,3,1
400,Ankit Agarwal_400,49,Male,Standard,22-09-2024,13-03-2026,401,4,1
401,Anika Shetty_401,42,Female,Basic,13-04-2024,06-04-2026,14,1,0
402,Krishna Singh_402,39,Other,Premium,24-01-2026,25-04-2026,333,5,1
403,Krishna Patel_403,24,Male,Standard,29-10-2024,14-03-2026,397,3,1
404,Aarav Joshi_404,32,Other,Premium,25-09-2025,04-04-2026,326,5,1
405,Ankit Menon_405,49,Male,Premium,20-03-2024,29-03-2026,339,2,1
406,Aarav Verma_406,23,Female,Premium,15-11-2023,11-03-2026,266,2,1
407,Sai Mishra_407,29,Other,Premium,03-01-2024,18-03-2026,260,5,1
408,Ankit Kapoor_408,37,Other,Premium,18-10-2023,26-02-2026,140,2,0
409,Myra Desai_409,36,Female,Standard,08-04-2026,14-03-2026,127,1,0
410,Pari Ghosh_410,59,Other,Premium,13-03-2024,04-03-2026,364,3,0
411,Nitin Sharma_411,18,Male,Basic,28-08-2023,08-02-2026,193,1,0
412,Neha Trivedi_412,52,Male,Standard,21-02-2026,05-04-2026,355,2,1
413,Saanvi Iyer_413,63,Male,Basic,09-09-2025,20-01-2026,184,2,0
414,Rohan Pillai_414,20,Male,Standard,26-11-2024,02-03-2026,317,4,1
415,Ishaan Mehta_415,44,Other,Standard,24-02-2026,14-02-2026,57,5,1
416,Pari Chauhan_416,64,Female,Premium,08-04-2026,18-02-2026,264,4,0
417,Reyansh Trivedi_417,47,Male,Standard,20-02-2026,25-02-2026,246,1,1
418,Ishaan Kapoor_418,46,Male,Premium,07-11-2023,10-02-2026,80,1,0
419,Sneha Trivedi_419,22,Other,Standard,16-02-2024,28-01-2026,481,2,0
420,Saanvi Sharma_420,33,Male,Basic,01-03-2024,05-03-2026,162,1,1
421,Sneha Joshi_421,30,Male,Standard,07-12-2025,11-04-2026,165,4,0
422,Ira Singh_422,30,Male,Basic,28-12-2025,20-01-2026,163,4,0
423,Kavya Bansal_423,32,Other,Premium,09-07-2025,28-02-2026,410,5,1
424,Suresh Desai_424,23,Other,Premium,29-04-2024,17-03-2026,308,5,0
425,Amit Naidu_425,61,Male,Standard,22-09-2025,25-01-2026,42,1,0
426,Shaurya Reddy_426,23,Male,Premium,02-10-2024,05-04-2026,95,4,0
427,Ira Patel_427,45,Female,Basic,31-01-2024,06-03-2026,450,2,1
428,Shaurya Bansal_428,31,Female,Standard,23-03-2026,05-03-2026,107,5,0
429,Deepak Mehta_429,42,Female,Premium,17-11-2023,12-02-2026,484,1,1
430,Priya Trivedi_430,54,Female,Standard,04-09-2025,30-01-2026,8,2,1
431,Ankit Naidu_431,52,Female,Premium,14-01-2026,25-04-2026,234,2,1
432,Nisha Naidu_432,36,Female,Premium,25-07-2025,08-03-2026,201,5,0
433,Aanya Trivedi_433,47,Other,Standard,04-12-2023,25-01-2026,179,3,0
434,Ankit Pandya_434,51,Female,Basic,05-11-2025,26-02-2026,204,5,0
435,Riya Nair_435,32,Other,Basic,31-08-2023,04-02-2026,48,1,1
436,Reyansh Kulkarni_436,56,Other,Basic,30-01-2025,31-03-2026,409,4,1
437,Sai Reddy_437,29,Female,Premium,24-03-2025,18-04-2026,126,5,1
438,Mahesh Menon_438,38,Female,Basic,16-02-2026,09-02-2026,324,5,1
439,Myra Mehta_439,57,Male,Premium,23-07-2024,19-04-2026,117,4,0
440,Aadhya Patel_440,41,Male,Premium,11-09-2024,16-02-2026,222,3,0
441,Aanya Joshi_441,47,Female,Premium,19-03-2026,05-03-2026,452,2,1
442,Shaurya Trivedi_442,26,Male,Standard,31-05-2025,27-03-2026,176,2,1
443,Arjun Patel_443,66,Other,Basic,02-10-2024,25-04-2026,202,4,0
444,Rahul Shetty_444,38,Other,Basic,22-08-2025,06-03-2026,312,1,1
445,Nisha Agarwal_445,19,Female,Standard,29-12-2023,06-02-2026,268,2,0
446,Ira Reddy_446,68,Female,Standard,21-02-2026,29-01-2026,424,5,1
447,Riya Shah_447,20,Female,Basic,21-02-2024,08-03-2026,96,2,1
448,Navya Joshi_448,37,Female,Premium,05-08-2023,03-04-2026,290,3,0
449,Navya Trivedi_449,67,Female,Premium,02-03-2025,28-01-2026,72,5,0
450,Suresh Desai_450,36,Female,Basic,16-08-2023,16-02-2026,2,2,0
451,Rohan Chatterjee_451,35,Male,Premium,15-10-2025,24-04-2026,370,5,1
452,Meera Jain_452,55,Female,Standard,13-09-2024,07-03-2026,311,5,0
453,Sneha Joshi_453,27,Female,Standard,19-03-2026,10-02-2026,212,3,1
454,Kavya Shah_454,57,Other,Standard,20-03-2024,17-02-2026,240,3,0
455,Rahul Menon_455,65,Other,Premium,05-02-2025,18-01-2026,409,1,0
456,Sneha Nair_456,63,Other,Basic,23-12-2024,11-02-2026,481,1,0
457,Mahesh Reddy_457,34,Other,Basic,11-07-2025,22-02-2026,61,5,0
458,Rahul Desai_458,32,Male,Basic,07-09-2024,30-01-2026,267,3,1
459,Vikas Gupta_459,32,Male,Premium,03-04-2025,11-04-2026,255,5,1
460,Rahul Verma_460,37,Other,Basic,23-06-2024,19-04-2026,73,5,1
461,Aadhya Yadav_461,23,Other,Basic,12-04-2026,21-04-2026,18,3,0
462,Priya Menon_462,34,Male,Standard,26-08-2025,15-02-2026,358,2,0
463,Shaurya Patel_463,57,Female,Premium,29-06-2024,02-04-2026,140,2,1
464,Aditya Iyer_464,36,Other,Standard,23-10-2023,16-04-2026,243,4,1
465,Karan Mishra_465,44,Other,Premium,24-11-2025,17-04-2026,8,4,0
466,Vihaan Mishra_466,68,Female,Basic,30-10-2024,21-01-2026,464,1,1
467,Rahul Chauhan_467,31,Other,Basic,23-08-2025,10-04-2026,163,5,1
468,Alok Ghosh_468,58,Female,Premium,17-08-2023,27-04-2026,67,5,1
469,Vikas Kumar_469,44,Other,Standard,24-05-2025,24-01-2026,137,3,1
470,Nisha Gupta_470,26,Female,Basic,21-04-2025,11-04-2026,21,5,0
471,Vihaan Mehta_471,54,Female,Premium,16-01-2025,20-04-2026,186,5,1
472,Anaya Kapoor_472,53,Male,Standard,02-08-2025,20-02-2026,281,4,1
473,Vivaan Das_473,50,Female,Premium,30-11-2024,17-04-2026,187,2,0
474,Rohan Yadav_474,25,Female,Standard,09-08-2025,04-03-2026,192,4,0
475,Ankit Naidu_475,48,Female,Premium,31-05-2024,24-01-2026,408,5,1
476,Mahesh Yadav_476,50,Female,Basic,19-01-2025,26-02-2026,68,3,1
477,Sneha Kapoor_477,62,Male,Basic,25-11-2023,23-03-2026,242,4,1
478,Saanvi Chatterjee_478,46,Male,Premium,13-03-2025,24-01-2026,134,1,0
479,Aarav Nair_479,24,Male,Premium,22-04-2025,04-02-2026,393,2,1
480,Amit Trivedi_480,19,Female,Standard,08-12-2024,16-04-2026,39,4,0
481,Vivaan Shah_481,52,Other,Premium,06-12-2024,30-03-2026,303,5,1
482,Vivaan Menon_482,55,Female,Standard,03-08-2024,09-04-2026,379,4,0
483,Riya Chatterjee_483,67,Male,Standard,19-03-2025,08-02-2026,486,1,1
484,Aditya Gupta_484,68,Female,Basic,04-02-2026,22-03-2026,114,5,1
485,Amit Jain_485,66,Other,Premium,06-03-2024,26-03-2026,357,1,1
486,Nitin Gupta_486,53,Other,Standard,17-03-2025,29-01-2026,234,5,1
487,Rohan Reddy_487,39,Other,Standard,31-08-2025,28-02-2026,294,3,0
488,Anaya Chatterjee_488,56,Female,Premium,25-06-2025,14-04-2026,275,3,1
489,Vihaan Menon_489,35,Other,Standard,17-08-2024,26-02-2026,103,1,1
490,Priya Mishra_490,24,Other,Premium,17-10-2024,04-04-2026,26,4,0
491,Sai Kapoor_491,51,Female,Basic,14-08-2024,08-03-2026,468,1,0
492,Deepak Mehta_492,31,Other,Premium,17-06-2025,06-03-2026,49,3,0
493,Reyansh Chauhan_493,37,Female,Premium,03-01-2025,18-04-2026,356,5,1
494,Anika Gupta_494,42,Male,Standard,15-11-2023,10-02-2026,14,2,1
495,Kavya Menon_495,53,Other,Standard,20-08-2024,26-01-2026,324,1,1
496,Ira Chauhan_496,61,Female,Premium,15-03-2024,24-01-2026,373,3,0
497,Suresh Reddy_497,56,Male,Premium,21-03-2024,08-03-2026,424,5,1
498,Navya Ghosh_498,45,Male,Premium,08-01-2024,24-04-2026,208,1,0
499,Alok Pillai_499,47,Male,Basic,14-07-2025,01-03-2026,453,4,1
500,Aanya Joshi_500,47,Female,Standard,27-11-2025,02-03-2026,305,2,1
501,Deepak Sharma_501,66,Female,Basic,19-10-2025,18-04-2026,166,3,0
502,Sai Sharma_502,68,Other,Basic,01-12-2025,23-01-2026,445,1,1
503,Vivaan Pandya_503,61,Other,Standard,15-12-2023,27-03-2026,429,2,1
504,Anaya Shetty_504,31,Female,Basic,29-08-2025,25-02-2026,441,1,1
505,Anaya Joshi_505,35,Other,Basic,27-03-2025,30-03-2026,396,3,0
506,Krishna Bansal_506,45,Male,Basic,12-01-2025,16-03-2026,406,4,0
507,Pari Kulkarni_507,54,Other,Standard,11-06-2025,08-04-2026,97,4,0
508,Rohan Jain_508,52,Other,Basic,24-11-2024,26-03-2026,407,4,1
509,Simran Shetty_509,36,Male,Standard,06-12-2023,17-04-2026,429,1,0
510,Vikas Verma_510,40,Female,Premium,10-04-2025,18-03-2026,374,4,0
511,Suresh Chauhan_511,18,Female,Standard,14-04-2025,06-02-2026,151,3,1
512,Aanya Trivedi_512,63,Female,Premium,23-02-2025,26-04-2026,345,1,1
513,Amit Kapoor_513,46,Female,Basic,12-05-2025,31-01-2026,146,1,0
514,Krishna Jain_514,47,Female,Standard,24-11-2025,24-01-2026,84,3,1
515,Diya Gupta_515,21,Male,Basic,08-08-2024,21-01-2026,300,3,1
516,Mahesh Mehta_516,39,Other,Standard,26-07-2025,04-03-2026,225,4,1
517,Aadhya Reddy_517,68,Female,Premium,29-02-2024,11-04-2026,8,5,0
518,Ira Verma_518,47,Male,Premium,03-10-2025,30-03-2026,161,3,0
519,Neha Shetty_519,43,Female,Standard,14-05-2024,04-03-2026,441,1,1
520,Myra Trivedi_520,29,Male,Standard,07-02-2026,19-02-2026,389,3,1
521,Alok Nair_521,24,Female,Basic,06-02-2024,23-01-2026,265,5,0
522,Ishaan Agarwal_522,44,Female,Premium,10-07-2025,30-03-2026,369,2,0
523,Reyansh Kulkarni_523,45,Male,Basic,28-03-2026,25-04-2026,144,4,0
524,Aanya Iyer_524,59,Male,Premium,15-03-2025,12-04-2026,452,5,1
525,Simran Nair_525,62,Other,Premium,07-06-2024,15-03-2026,297,4,0
526,Arjun Kulkarni_526,45,Male,Basic,20-12-2023,17-03-2026,335,1,0
527,Shaurya Menon_527,19,Male,Standard,07-10-2025,26-03-2026,470,1,0
528,Deepak Mehta_528,64,Female,Standard,29-05-2025,10-03-2026,394,5,1
529,Shaurya Kapoor_529,37,Male,Premium,20-10-2025,01-04-2026,16,5,1
530,Vikas Bansal_530,42,Male,Standard,04-11-2023,24-01-2026,449,1,1
531,Krishna Pandya_531,67,Other,Premium,22-04-2025,14-02-2026,90,5,0
532,Deepak Mishra_532,57,Male,Basic,07-11-2025,26-04-2026,289,3,0
533,Amit Shetty_533,60,Female,Premium,18-06-2024,23-03-2026,70,5,0
534,Aadhya Das_534,28,Other,Premium,07-09-2024,31-03-2026,375,1,1
535,Kavya Joshi_535,45,Female,Premium,21-02-2025,24-02-2026,331,2,0
536,Pooja Singh_536,49,Female,Premium,12-04-2026,13-04-2026,240,2,0
537,Diya Chauhan_537,61,Male,Basic,05-04-2026,25-03-2026,89,3,0
538,Krishna Chauhan_538,63,Male,Standard,09-02-2025,13-02-2026,475,1,0
539,Alok Joshi_539,22,Male,Standard,30-09-2024,17-02-2026,92,3,1
540,Meera Mishra_540,33,Other,Basic,03-11-2025,24-01-2026,171,1,0
541,Ira Das_541,57,Male,Standard,20-04-2026,14-03-2026,350,3,1
542,Saanvi Chauhan_542,20,Male,Standard,05-08-2025,12-03-2026,262,1,1
543,Deepak Chatterjee_543,29,Female,Basic,22-01-2024,11-04-2026,58,1,0
544,Sai Trivedi_544,59,Female,Basic,19-03-2025,15-03-2026,366,1,0
545,Amit Jain_545,43,Other,Basic,27-06-2024,19-03-2026,85,1,0
546,Ira Kapoor_546,25,Male,Standard,21-04-2024,11-04-2026,212,2,1
547,Anaya Kapoor_547,22,Other,Standard,06-02-2025,31-03-2026,443,2,1
548,Arjun Bansal_548,19,Other,Premium,10-05-2024,25-02-2026,15,3,0
549,Meera Shah_549,36,Female,Premium,17-11-2024,24-01-2026,347,5,0
550,Diya Nair_550,58,Other,Premium,18-08-2023,13-02-2026,334,5,0
551,Arjun Yadav_551,53,Other,Basic,24-03-2025,19-04-2026,280,4,0
552,Saanvi Mishra_552,67,Male,Premium,24-09-2024,18-01-2026,390,1,0
553,Kavya Das_553,35,Female,Standard,16-06-2025,07-02-2026,407,5,0
554,Sai Trivedi_554,27,Female,Premium,19-12-2023,22-02-2026,70,1,1
555,Sneha Naidu_555,26,Other,Premium,29-10-2023,19-02-2026,357,2,1
556,Deepak Mishra_556,63,Other,Premium,05-03-2026,19-02-2026,272,3,0
557,Saanvi Sharma_557,33,Male,Premium,20-10-2025,15-03-2026,313,5,1
558,Arjun Pandya_558,43,Male,Premium,28-02-2025,14-02-2026,135,1,0
559,Karan Patel_559,39,Female,Premium,28-12-2025,28-03-2026,327,1,0
560,Sneha Shah_560,64,Female,Basic,04-04-2024,26-01-2026,469,5,0
561,Saanvi Kulkarni_561,39,Female,Premium,07-07-2025,30-03-2026,166,2,1
562,Alok Trivedi_562,39,Female,Basic,15-10-2025,26-03-2026,369,5,0
563,Sai Yadav_563,20,Male,Premium,28-11-2024,11-03-2026,295,4,1
564,Arjun Gupta_564,28,Male,Premium,20-02-2025,08-02-2026,402,3,1
565,Diya Jain_565,53,Male,Standard,25-03-2025,13-02-2026,489,4,1
566,Deepak Yadav_566,25,Male,Premium,28-01-2026,27-01-2026,413,2,0
567,Ankit Trivedi_567,41,Male,Premium,13-08-2024,03-03-2026,446,1,1
568,Suresh Agarwal_568,32,Female,Standard,11-08-2023,12-04-2026,435,1,1
569,Ishaan Desai_569,67,Female,Standard,31-10-2024,13-02-2026,381,1,1
570,Ankit Mehta_570,68,Other,Standard,22-09-2025,02-04-2026,0,3,0
571,Priya Kulkarni_571,31,Female,Premium,27-11-2025,25-02-2026,325,3,0
572,Neha Sharma_572,28,Male,Basic,19-02-2025,03-04-2026,159,2,1
573,Diya Singh_573,48,Female,Standard,01-02-2026,17-03-2026,73,2,1
574,Nisha Gupta_574,53,Other,Standard,07-01-2026,30-03-2026,108,4,1
575,Nitin Agarwal_575,34,Other,Basic,02-07-2025,23-04-2026,483,3,0
576,Suresh Shetty_576,63,Other,Standard,07-04-2025,08-03-2026,234,4,1
577,Simran Menon_577,60,Male,Standard,04-05-2024,09-04-2026,12,2,1
578,Pari Mishra_578,18,Female,Basic,23-04-2025,20-01-2026,24,1,1
579,Amit Chatterjee_579,58,Female,Standard,19-07-2025,16-04-2026,373,2,0
580,Mahesh Mehta_580,66,Female,Standard,05-08-2025,11-04-2026,165,2,1
581,Vikas Jain_581,67,Male,Premium,25-01-2025,25-01-2026,406,1,1
582,Arjun Das_582,59,Other,Basic,10-01-2026,03-04-2026,78,4,0
583,Vikas Patel_583,61,Male,Standard,14-11-2025,12-03-2026,203,4,1
584,Priya Pillai_584,44,Female,Premium,23-02-2026,15-03-2026,468,2,1
585,Vikas Agarwal_585,62,Other,Basic,05-04-2024,17-03-2026,190,3,1
586,Krishna Reddy_586,19,Female,Standard,20-04-2026,14-02-2026,41,3,1
587,Kavya Chauhan_587,27,Female,Premium,17-01-2026,03-02-2026,468,3,1
588,Aditya Mishra_588,20,Female,Basic,04-02-2026,31-01-2026,336,1,1
589,Sneha Mehta_589,56,Male,Basic,04-05-2025,02-03-2026,370,1,1
590,Ishaan Bansal_590,25,Other,Standard,15-12-2024,23-04-2026,132,3,1
591,Ankit Sharma_591,64,Male,Premium,18-03-2024,24-03-2026,279,4,0
592,Pooja Shah_592,32,Other,Basic,13-04-2026,15-02-2026,339,2,0
593,Vihaan Pillai_593,49,Other,Premium,04-12-2024,02-02-2026,172,3,0
594,Vihaan Bansal_594,42,Female,Premium,03-10-2025,11-03-2026,477,4,1
595,Rahul Mehta_595,57,Male,Basic,20-04-2026,22-04-2026,441,3,0
596,Deepak Das_596,19,Other,Premium,07-02-2025,26-03-2026,76,2,1
597,Krishna Shetty_597,34,Other,Premium,12-10-2023,27-02-2026,496,3,0
598,Ishaan Chatterjee_598,67,Male,Basic,23-11-2024,12-03-2026,60,5,0
599,Karan Reddy_599,68,Male,Basic,30-11-2024,13-03-2026,134,4,0
600,Aadhya Shah_600,30,Other,Basic,22-01-2024,25-02-2026,324,3,1
601,Meera Joshi_601,38,Female,Premium,11-11-2025,29-03-2026,465,3,1
602,Aanya Ghosh_602,45,Male,Basic,21-09-2025,24-02-2026,388,1,0
603,Rahul Jain_603,42,Male,Premium,19-06-2025,19-01-2026,7,3,1
604,Simran Kapoor_604,44,Male,Basic,26-10-2023,04-03-2026,374,3,1
605,Suresh Chauhan_605,32,Female,Basic,18-05-2025,11-04-2026,391,5,1
606,Karan Jain_606,51,Other,Basic,08-03-2024,23-01-2026,279,2,0
607,Pooja Agarwal_607,44,Male,Basic,22-07-2025,18-04-2026,209,4,1
608,Reyansh Sharma_608,41,Female,Premium,28-01-2024,28-01-2026,313,3,1
609,Pari Pandya_609,21,Female,Standard,17-08-2025,11-04-2026,391,2,1
610,Mahesh Menon_610,52,Male,Premium,07-01-2025,15-03-2026,485,5,1
611,Anaya Kulkarni_611,34,Other,Basic,14-11-2023,22-02-2026,234,1,1
612,Suresh Nair_612,25,Other,Basic,31-12-2023,23-01-2026,119,4,1
613,Nisha Patel_613,42,Female,Standard,24-12-2024,14-04-2026,181,4,1
614,Vikas Kapoor_614,22,Male,Premium,16-04-2025,09-03-2026,391,5,1
615,Myra Yadav_615,53,Other,Premium,25-11-2024,03-03-2026,274,5,1
616,Anaya Mehta_616,23,Female,Premium,01-05-2025,26-04-2026,113,5,0
617,Riya Shetty_617,39,Male,Premium,08-08-2025,08-03-2026,423,4,0
618,Krishna Mishra_618,23,Female,Premium,20-01-2026,26-03-2026,115,5,0
619,Krishna Sharma_619,65,Female,Standard,30-09-2023,25-02-2026,491,4,0
620,Myra Mehta_620,22,Other,Standard,31-07-2025,05-02-2026,214,2,1
621,Saanvi Trivedi_621,50,Other,Premium,11-07-2025,01-02-2026,356,1,0
622,Sai Naidu_622,34,Female,Standard,08-03-2024,11-04-2026,421,5,0
623,Shaurya Iyer_623,62,Male,Basic,17-10-2024,05-02-2026,291,3,0
624,Myra Kapoor_624,51,Female,Premium,11-01-2024,20-04-2026,79,5,0
625,Suresh Chatterjee_625,20,Other,Standard,05-04-2026,04-03-2026,343,1,1
626,Krishna Mehta_626,44,Male,Standard,01-08-2025,23-01-2026,452,2,0
627,Diya Mishra_627,60,Female,Basic,24-01-2026,18-02-2026,297,4,1
628,Amit Shah_628,27,Female,Standard,12-01-2025,31-01-2026,412,3,0
629,Nitin Chauhan_629,65,Other,Premium,08-07-2024,26-02-2026,340,3,0
630,Neha Das_630,45,Other,Standard,03-12-2023,01-03-2026,8,3,0
631,Vikas Trivedi_631,47,Female,Basic,01-08-2025,07-03-2026,119,1,1
632,Vivaan Ghosh_632,20,Other,Standard,03-04-2024,01-04-2026,56,3,1
633,Vihaan Jain_633,39,Female,Basic,12-03-2026,01-03-2026,1,4,1
634,Myra Kapoor_634,40,Female,Basic,29-11-2023,25-03-2026,21,1,1
635,Riya Ghosh_635,40,Male,Standard,02-02-2026,15-03-2026,143,2,0
636,Alok Naidu_636,34,Male,Standard,17-01-2024,25-03-2026,171,1,0
637,Karan Sharma_637,56,Female,Basic,04-11-2025,20-04-2026,140,5,1
638,Ira Joshi_638,32,Other,Basic,31-03-2025,24-03-2026,337,4,1
639,Deepak Chauhan_639,26,Female,Basic,05-07-2024,19-04-2026,63,1,1
640,Vivaan Mehta_640,56,Other,Premium,04-01-2024,31-03-2026,446,2,1
641,Pari Nair_641,26,Male,Basic,04-12-2025,12-03-2026,427,2,1
642,Aarav Agarwal_642,20,Male,Basic,07-02-2026,19-04-2026,134,3,0
643,Neha Reddy_643,57,Female,Basic,28-06-2025,06-04-2026,487,3,1
644,Rahul Jain_644,68,Male,Standard,10-01-2025,08-03-2026,462,4,0
645,Simran Pandya_645,48,Other,Standard,26-04-2026,01-04-2026,242,2,1
646,Deepak Sharma_646,53,Female,Basic,02-09-2023,05-04-2026,171,3,0
647,Suresh Singh_647,68,Male,Premium,14-12-2024,20-03-2026,427,3,1
648,Priya Trivedi_648,40,Female,Standard,22-10-2023,30-01-2026,426,5,0
649,Ishaan Chauhan_649,37,Other,Premium,18-04-2024,18-01-2026,124,5,0
650,Pari Naidu_650,48,Other,Basic,12-09-2023,20-04-2026,21,5,0
651,Pari Ghosh_651,65,Female,Basic,14-09-2023,17-04-2026,294,5,1
652,Nisha Iyer_652,54,Male,Standard,06-03-2024,02-02-2026,437,5,0
653,Mahesh Trivedi_653,54,Male,Standard,16-12-2023,26-03-2026,258,2,1
654,Pari Chauhan_654,40,Male,Basic,21-06-2024,23-01-2026,290,3,1
655,Nisha Bansal_655,48,Female,Premium,26-06-2024,13-04-2026,287,2,1
656,Deepak Chauhan_656,60,Female,Premium,07-08-2023,05-03-2026,153,5,0
657,Ira Mishra_657,56,Female,Basic,07-12-2024,28-02-2026,99,4,0
658,Myra Bansal_658,31,Female,Standard,17-07-2025,12-02-2026,432,4,1
659,Aarav Pandya_659,33,Female,Premium,11-09-2023,31-03-2026,196,4,0
660,Vihaan Trivedi_660,26,Male,Premium,05-09-2025,18-04-2026,215,3,0
661,Anika Reddy_661,44,Female,Basic,04-03-2026,28-02-2026,283,2,1
662,Anika Shetty_662,18,Female,Premium,05-09-2023,09-03-2026,91,3,1
663,Aarav Desai_663,36,Other,Basic,27-03-2025,07-03-2026,353,4,0
