Student_ID,Student_Name,Study_Hours,Attendance,Assignment_Score,Previous_Score,Participation,Final_Score
2228,Michelle Burns,9.5,67,91,95,9,86
2229,Lorraine Sullivan,8.5,68,44,57,1,57
2230,Michelle Thomas,3.4,57,65,43,1,46
2231,Sean Dawson,2.3,95,55,91,10,70
2232,Tammy Smith,4.4,97,72,77,7,73
2233,Linda Moore,9.3,95,100,96,2,88
2234,Tina Lopez,1.1,72,78,46,2,50
2235,Tyler Conley,9.2,74,46,90,5,71
2236,James Lawrence,7.8,86,75,48,9,74
2237,Tony Larsen,3.8,88,44,76,4,59
2238,William Smith II,1.3,69,69,79,6,58
2239,Eric Silva,6.6,62,56,89,9,69
2240,Susan Welch,2.8,78,73,63,5,60
2241,Cassandra Morton,5.7,56,94,57,3,63
2242,Heather Lopez,6.0,84,87,68,5,73
2243,John Spencer,6.8,54,85,98,1,68
2244,Thomas Rubio,4.0,54,42,52,1,43
2245,Molly Banks,7.0,100,65,63,2,69
2246,Levi Cochran,3.3,92,97,58,10,75
2247,Samantha Costa,8.6,71,53,72,9,71
2248,Jeffrey Clark,3.0,62,85,60,2,56
2249,Shannon Ramirez,5.8,65,72,35,2,54
2250,Kristi Taylor,4.0,69,62,98,10,70
2251,Julie Krause,9.2,70,42,58,3,61
2252,Linda Williams,2.2,98,69,57,9,66
2253,Melinda Bryant,4.6,56,63,92,4,61
2254,Brenda Smith,5.3,90,47,39,3,55
2255,Joshua Johnson MD,2.4,74,74,100,9,70
2256,Daniel Coleman,7.6,99,51,100,10,82
2257,Richard Hansen,9.8,99,83,51,5,80
2258,Kevin Hernandez,6.1,56,95,57,6,67
2259,Evan Ramirez,2.7,54,77,44,9,55
2260,Danielle Bennett,4.3,59,68,94,9,68
2261,Douglas Williams,3.7,71,79,91,9,72
2262,Lisa Brown,8.4,90,45,37,9,66
2263,Phillip Terry,2.2,99,57,77,5,63
2264,Stephanie Mitchell,4.5,50,80,85,6,64
2265,Meagan Stephens,6.3,53,40,64,7,55
2266,George Rogers,9.5,59,92,93,10,85
2267,Cheryl Craig,7.5,51,77,64,1,60
2268,Paul Walker,7.3,70,52,69,4,62
2269,Charles Roberts,5.6,77,71,43,4,60
2270,Robin Ortiz,1.7,78,89,89,7,69
2271,Christy Fitzpatrick,8.9,79,71,70,6,75
2272,Gregory Ray,8.3,82,62,79,1,69
2273,Karen Watkins,3.9,54,91,66,2,59
2274,Lori Montes,2.0,57,41,93,9,56
2275,Hunter Eaton,6.3,68,42,38,3,50
2276,Robin Maxwell,2.0,58,42,45,2,40
2277,Sabrina Hayes,9.5,58,56,76,2,64
2278,Amanda Carter,9.1,92,79,56,9,81
2279,Steve Miller,5.6,80,50,60,4,59
2280,Vicki Dudley,8.8,51,96,92,8,80
2281,Jennifer Green,9.3,52,85,53,6,69
2282,Ashlee Hall,9.9,97,98,90,7,93
2283,Kevin Gillespie,1.7,60,51,75,6,52
2284,Catherine Tucker,4.3,89,96,63,10,77
2285,Jennifer Miller,4.6,73,97,50,2,63
2286,Adam Miller,4.6,98,44,66,5,62
2287,Marie Reed,5.4,65,67,98,5,68
2288,John Hogan,1.2,79,87,75,6,64
2289,Charles Johnson,5.6,83,85,57,6,70
2290,Bryan Webb,7.6,68,98,75,10,81
2291,James Stevens,7.8,88,74,76,4,75
2292,Ashley Wells,3.7,87,67,56,9,66
2293,Christopher Giles,9.8,95,46,64,3,70
2294,Heather Romero,2.3,95,97,46,7,68
2295,Rebecca Rowe,7.2,63,67,45,2,57
2296,Adam Castillo,3.7,86,51,100,2,63
2297,Charles Bernard,9.0,69,73,96,9,81
2298,Christopher King,8.0,73,78,49,4,67
2299,Ricky Clark,7.1,55,50,71,1,55
2300,Tammy Hall,7.8,50,91,45,7,66
2301,Crystal Williams,7.1,69,90,64,5,71
2302,Michelle Stanton,3.1,96,89,46,5,66
2303,Kathleen Bowman,3.4,56,66,66,3,53
2304,Kelly Patterson,6.8,54,65,36,4,54
2305,Nicole Dixon,8.2,100,55,78,6,76
2306,Johnny Fleming,3.8,77,88,80,7,71
2307,Dennis Olson,3.1,95,77,95,9,77
2308,Miguel Rivas,5.8,75,88,51,9,71
2309,Kyle Murphy,5.8,91,84,44,3,67
2310,Rachael Rivera,8.5,70,89,72,10,81
2311,Colleen Smith,2.9,72,91,96,2,67
2312,Jennifer Lozano,4.2,63,73,49,1,53
2313,Steven Snow,3.4,55,85,43,3,53
2314,Mrs. Jennifer Wilkerson MD,3.8,59,95,88,7,70
2315,Matthew Garcia,4.8,91,71,96,2,71
2316,Brenda Clay,1.7,70,63,56,1,48
2317,Louis Cox,7.5,91,52,74,3,68
2318,Susan Castillo,3.9,71,58,60,3,55
2319,Brian Reeves,1.1,69,83,78,6,61
2320,Joseph Durham,1.2,93,75,47,3,56
2321,Shannon Collins,2.4,67,98,44,5,59
2322,Gloria Jones,6.6,61,81,86,3,68
2323,Jonathan Clark,3.0,62,64,77,4,56
2324,Jordan Chang,9.3,53,43,92,2,63
2325,Melissa Brady,1.8,71,42,37,2,41
2326,Melissa Delgado,4.0,81,63,48,3,56
2327,Zachary Davis,10.0,96,54,95,1,77
2328,Matthew Mason,1.9,65,74,71,5,57
2329,Carolyn Morgan,9.3,50,64,63,6,65
2330,Michelle Sanchez,9.1,59,86,37,9,70
2331,Phyllis Johnson,3.6,84,97,43,4,65
2332,Dylan Moss,4.6,54,96,84,1,64
2333,Ronald Mccarty,7.9,82,87,84,7,81
2334,Deanna Parks,7.8,61,53,85,4,65
2335,Jordan Mccullough,7.4,53,82,56,2,61
2336,Kelli Scott,3.8,78,97,88,7,75
2337,Nicole Harris,3.3,70,97,70,1,63
2338,Jose Rosario,4.5,81,86,50,2,62
2339,Michelle Tate,1.1,65,77,59,3,52
2340,Adam Perry,1.0,60,95,68,8,62
2341,Thomas Bates,4.9,69,81,83,6,69
2342,Luis Dunn,6.1,54,51,95,5,62
2343,Pamela Osborne,2.3,57,49,57,9,51
2344,Brady Anderson,3.7,72,44,80,6,58
2345,William Costa,6.9,76,41,61,3,58
2346,Stephanie Wang,8.6,74,61,58,5,67
2347,Mary Wilson,5.5,84,46,84,1,61
2348,Stephanie Garrett,5.0,93,96,51,4,71
2349,Jose Smith,5.6,66,82,41,4,60
2350,Samantha Dawson,3.1,57,64,58,4,52
2351,Sarah Griffin,7.2,58,44,82,9,65
2352,Sandra Brown,1.4,71,77,36,4,51
2353,Robert Watson,8.9,57,67,54,9,68
2354,Victoria Brown,8.1,61,60,57,6,63
2355,Mr. Andrew Fisher,4.5,75,69,41,1,54
2356,Brianna Briggs,7.2,61,83,36,9,66
2357,Jonathan Jones,1.5,72,52,71,7,55
2358,William Ingram,9.8,55,64,70,4,67
2359,Michael Hudson,5.0,61,80,71,4,63
2360,Tanner Le,5.8,50,97,73,10,72
2361,Jennifer Robertson,1.7,72,41,67,7,52
2362,Emily Brown,3.2,66,45,68,10,57
2363,Charles Foster,1.5,93,100,96,1,71
2364,Nicholas Marquez,2.5,98,52,47,1,52
2365,Maurice Harris,7.0,98,75,40,2,67
2366,Dr. Samantha Ruiz PhD,1.9,77,63,76,10,64
2367,Angela Williams,2.1,58,70,44,3,48
2368,Juan Brown,5.2,53,52,54,10,57
2369,Kimberly Ramirez,6.4,86,80,51,4,68
2370,Eddie Nguyen,5.1,82,52,70,2,59
2371,Amy Young,3.0,88,67,97,6,70
2372,Joel Ortiz MD,6.2,84,77,36,4,63
2373,Brittany Garcia,6.8,61,64,77,7,67
2374,Kimberly Anderson,4.0,74,78,50,5,61
2375,Glenn Harper,2.4,54,41,71,5,47
2376,Alexandra Washington,2.6,65,100,65,3,62
2377,Jason Jackson,5.9,93,93,53,3,71
2378,Kimberly Patel,1.1,64,67,91,6,59
2379,Janet Franklin MD,10.0,62,52,58,4,64
2380,Christian White,9.8,64,100,68,6,80
2381,Chase Alvarez,2.9,88,57,77,7,64
2382,Danielle Schmidt,7.0,66,72,43,7,64
2383,Jamie Peterson,2.2,100,55,87,5,65
2384,Michael Combs,3.9,50,75,84,5,60
2385,Elizabeth Aguirre,6.7,100,100,75,10,88
2386,Marissa Howard,9.2,58,72,96,10,80
2387,Kathryn Wallace,4.3,87,70,90,7,72
2388,Jessica Joseph,4.9,85,83,63,8,72
2389,Ross Garcia,7.6,90,80,69,8,79
2390,Tammy Hunt,1.6,53,49,77,1,45
2391,Samantha Martin,4.4,95,99,39,2,67
2392,Sherry Lopez,3.5,86,90,100,2,73
2393,Rebekah Mccoy,8.5,81,88,90,5,82
2394,Clayton Johnson,2.6,62,61,69,10,59
2395,Kaitlyn Grant,3.2,92,93,95,8,79
2396,Mr. Vincent Mitchell,9.7,64,68,62,6,70
2397,Jeffrey Miller,3.3,54,51,87,8,58
2398,Grant Robinson,5.4,83,50,64,10,66
2399,Victoria Peterson,4.9,68,65,45,4,56
2400,John Brown,9.1,95,65,73,7,79
2401,Brandon Johnson,2.6,78,50,71,2,53
2402,Mandy Rogers,7.5,60,61,44,6,60
2403,Kimberly Garcia,6.8,58,46,62,6,58
2404,Teresa Clayton,9.1,100,90,39,8,81
2405,Stephen Rogers,5.8,59,63,50,7,59
2406,William Miles,6.5,57,52,100,9,69
2407,Raven Alexander,5.0,78,56,72,8,65
2408,Elizabeth Lee,2.8,86,85,60,9,69
2409,Felicia Patterson,2.2,95,71,52,5,61
2410,Alexis Howard,5.1,98,45,85,4,66
2411,Mark Alvarado,8.1,58,83,64,4,68
2412,Tiffany Hays,5.9,59,60,58,7,60
2413,Alicia Garcia,5.3,75,57,48,5,58
2414,Robert Boone,4.4,98,93,35,8,71
2415,Kimberly Norris,6.8,88,43,67,7,66
2416,Alexander Mcclain,9.8,75,76,98,10,86
2417,Stephen Garcia,7.8,71,71,56,8,70
2418,Crystal Bell,1.5,69,65,40,4,48
2419,Marcus Cooper,6.1,59,41,99,7,64
2420,Christopher White,7.2,53,82,97,3,70
2421,Jeremy Clark Jr.,8.1,72,54,38,5,60
2422,George Allison,1.2,84,82,94,7,69
2423,Danielle Hunt,8.9,93,87,82,6,85
2424,Elizabeth Schmidt,4.5,50,58,88,7,60
2425,Janet Alvarez,8.4,51,69,77,1,63
2426,Sara Martin,5.0,66,93,100,8,77
2427,Cole Ramirez,3.9,85,95,53,10,73
2428,Mrs. Amber Peterson,7.3,74,51,99,6,71
2429,John Padilla,9.9,79,81,93,7,85
2430,Jennifer Lewis,1.7,52,79,92,1,55
2431,Maureen Lewis,1.9,83,77,63,10,66
2432,Mr. Thomas Harvey,1.5,65,56,100,5,58
2433,Linda Delgado,5.4,54,74,76,5,63
2434,Michael Walton,9.1,84,92,71,5,81
2435,Whitney Lucas,1.2,71,54,78,3,52
2436,Samuel Rivas,3.9,81,80,51,2,60
2437,James Ferguson,3.8,60,76,44,2,52
2438,Joel Alexander,9.0,81,69,62,5,72
2439,Charles Frost,6.5,78,80,75,1,68
2440,Nicole Hughes,9.6,70,45,86,3,68
2441,Andrew Coleman,3.8,82,96,85,6,75
2442,Sean Knox,6.3,86,90,82,1,74
2443,Jonathan Hamilton,8.6,99,87,40,4,75
2444,Alex Miller,6.9,50,53,81,6,61
2445,Vanessa Castillo,7.8,76,74,44,2,63
2446,William Johnson,3.3,52,75,55,3,52
2447,Megan Beck,10.0,84,74,99,4,83
2448,Jonathan Horton,1.4,87,56,79,3,57
2449,Brittany Patterson,1.3,97,85,83,6,70
2450,Robert Schroeder,7.5,95,59,97,10,82
2451,Jennifer Graham,3.6,62,61,79,5,58
2452,Donna Lara,8.2,70,88,99,8,83
2453,Connor Hernandez,6.9,51,58,79,7,63
2454,Mario Morrison,8.9,66,45,91,10,73
2455,Brandy Andrews,8.2,67,87,42,1,64
2456,Natasha Lara,9.8,96,93,53,9,86
2457,Casey Brown,7.3,72,52,36,1,53
2458,Tiffany Day,2.3,84,67,85,3,62
2459,Wendy Vaughan,2.3,64,46,79,2,49
2460,Jeanne Evans MD,3.4,100,64,91,4,70
2461,Shawn Cox,8.7,55,43,77,7,64
2462,Brandon Smith,3.7,71,99,64,10,72
2463,Holly Lee,1.2,75,47,55,3,46
2464,Susan Brown,4.6,87,45,66,1,56
2465,Kelly Chan,4.0,61,65,52,9,58
2466,Elizabeth Roberts,7.3,67,76,50,3,63
2467,Steven Russell,9.4,61,51,91,2,67
2468,Virginia Day,7.8,95,56,39,5,66
2469,April Greene,1.7,62,74,59,4,53
2470,Kimberly Brooks,9.3,55,41,40,7,57
2471,Scott Spence,4.3,77,98,72,4,70
2472,Nicholas Parrish,5.1,59,79,80,2,62
2473,Carlos Beck,4.9,66,53,56,3,53
2474,Carl Campbell,9.1,98,49,86,10,82
2475,Lisa West,8.3,78,53,53,4,63
2476,Jamie Davis,1.0,76,62,63,6,55
2477,Christina Atkins MD,2.4,83,80,79,7,68
2478,Nancy Clark,7.8,66,51,61,8,65
2479,Jennifer Hester,4.0,76,47,86,8,63
2480,Brittany Schwartz,7.5,71,49,83,6,67
2481,Brittany Leblanc,4.7,100,87,46,10,75
2482,Darrell Chen,6.9,99,56,51,10,72
2483,Caroline Jones,8.0,52,77,61,1,61
2484,Martin Wagner,8.4,72,74,98,5,77
2485,Joseph Miller,1.4,58,60,61,7,51
2486,Tonya Frey,9.5,84,72,95,10,87
2487,Roy Jackson,2.6,90,63,37,5,55
2488,Bradley Norris,9.8,72,91,99,8,88
2489,Jonathan Carroll,5.7,59,70,77,7,66
2490,Luke Macdonald,2.5,68,93,56,8,64
2491,Kevin Howard,5.6,78,72,73,7,70
2492,Christopher Miller,6.2,64,84,82,6,71
2493,Jacob Smith,1.5,62,93,49,8,59
2494,Stephen White,8.6,54,68,47,10,67
2495,Roger Lopez,6.1,65,97,77,4,72
2496,Patricia Cooley,2.5,59,82,44,1,50
2497,Marie Grant,6.5,68,63,62,6,64
2498,Daniel Cohen,4.2,51,88,42,10,61
2499,Raymond Sparks,6.7,80,62,60,2,62
2500,Courtney Bell,7.1,74,54,58,3,60
2501,Jordan Johnson,6.4,94,51,35,4,60
2502,Jean Mckay,4.2,77,54,64,7,60
2503,Katie Anderson,1.2,73,46,94,2,52
2504,Peter Pope,6.3,85,87,84,7,79
2505,Ashley Carr,6.4,54,74,61,5,62
2506,Elizabeth Werner,6.2,81,41,84,7,66
2507,Randy Sharp,2.2,79,82,61,4,60
2508,Heather Martin,7.3,79,41,65,1,58
2509,Christopher Brooks,5.7,91,80,50,10,74
2510,Donna Bryant,5.4,97,44,92,4,68
2511,William Washington,7.4,51,55,96,9,69
2512,James Brown,5.8,70,97,99,10,83
2513,Jordan Martinez,9.4,94,57,50,3,69
2514,James Jones,5.8,81,57,76,9,70
2515,Michael Bass,9.0,83,68,55,9,75
2516,Taylor Nelson,7.2,62,91,83,8,77
2517,Marvin Suarez,9.3,72,42,65,1,61
2518,Taylor Mendoza,1.6,79,92,63,2,60
2519,Sabrina Morales,1.1,58,52,42,2,40
2520,Jason Murray,4.0,51,75,73,10,64
2521,Jonathan Hansen,8.5,63,49,93,1,64
2522,Jeremy Singh,9.8,96,83,40,5,77
2523,Robin Velazquez,2.4,81,75,40,7,58
2524,Dr. Thomas Levine PhD,1.2,65,66,93,7,60
2525,Travis Nolan,5.6,99,84,43,2,67
2526,Elaine Spencer,4.4,98,96,58,6,74
2527,Jennifer Burns,2.7,94,77,68,6,67
2528,Kristina Parker,7.9,67,41,64,5,60
2529,Tiffany Sexton,3.5,99,78,86,6,74
2530,Donald Henderson,2.8,91,48,61,7,59
2531,Lisa Atkins,5.7,76,72,43,6,63
2532,Neil Washington,3.6,90,84,47,1,61
2533,Ronald Glover,5.6,97,74,60,2,67
2534,Todd Fox,4.6,98,97,61,4,74
2535,Courtney Valdez,4.7,93,92,53,2,68
2536,Keith Elliott,2.6,94,100,73,7,75
2537,Katherine Herring,9.4,89,90,38,8,79
2538,Michael Ashley,7.3,67,62,94,5,70
2539,Adrian Davis,5.3,83,65,36,2,56
2540,Jeffrey Nelson,7.4,100,49,97,8,79
2541,Mrs. Angela Henry,3.7,60,43,62,3,48
2542,Jodi Cooper,9.5,95,88,71,8,86
2543,Alicia Dominguez,3.0,95,47,90,3,62
2544,Jeffrey Barton,3.9,100,90,48,7,71
2545,Kelly Estrada,8.8,61,68,51,6,66
2546,Steven Sanchez,2.7,79,53,59,5,55
2547,Casey Baker,8.6,55,61,80,6,68
2548,Ashley Moran,2.7,88,75,75,3,64
2549,Jennifer Williams,9.4,98,93,96,10,95
2550,Donna Salazar,2.2,65,99,55,5,61
2551,Rebecca Griffin,7.1,97,69,57,6,73
2552,George Davis,5.1,55,55,65,4,54
2553,Robin Rivera,5.5,75,63,36,8,60
2554,Amanda Cardenas,8.8,62,69,94,8,77
2555,Javier Mendoza,6.6,66,70,52,10,67
2556,Richard Mitchell,3.8,62,57,51,1,48
2557,Tyler Duncan,3.2,56,82,78,3,59
2558,Michael Turner,3.0,74,81,86,10,71
2559,Jason Miller,5.7,56,97,47,6,65
2560,Whitney Anderson,1.2,54,70,70,1,48
2561,Kevin Warren,2.4,83,95,97,2,70
2562,Tracy Smith,2.2,78,43,37,6,48
2563,Eric Neal,2.4,60,54,53,9,52
2564,Connie Wilson,4.0,54,86,97,4,66
2565,Matthew Hansen,4.9,67,61,36,8,57
2566,Daniel Duncan,4.3,64,77,37,9,60
2567,Lisa Craig,5.0,55,77,84,1,60
2568,Justin Peck,4.3,95,51,72,9,68
2569,Deborah Ramsey,2.9,67,43,88,3,53
2570,Ashley Burnett,3.8,71,52,47,3,50
2571,Erik Cook,2.0,54,73,68,8,57
2572,Brendan Wallace,1.1,73,85,70,1,56
2573,Jennifer Robinson,3.4,60,73,54,7,57
2574,William Payne,3.2,78,87,98,9,76
2575,Debra Lawrence,8.9,71,65,74,9,75
2576,Jennifer Duke,9.7,55,57,40,2,57
2577,Jose Edwards,3.0,65,55,86,4,57
2578,Melissa House,3.7,64,73,67,4,59
2579,Brenda Roberts,8.1,67,71,100,3,73
2580,Danielle Rodriguez,5.1,65,78,55,2,58
2581,Tracey Cole,1.5,71,75,99,10,69
2582,Jordan Lloyd,5.9,50,80,94,10,73
2583,Marcia Rodriguez,7.9,83,48,91,3,69
2584,Alicia Estrada,7.2,56,64,57,10,65
2585,Christine Flores,3.1,81,63,52,5,57
2586,Marissa Benson,6.2,82,88,70,4,72
2587,Shelby Osborn,3.4,87,41,96,3,61
2588,Javier Davis,9.7,56,73,66,4,68
2589,William Cook,7.4,99,72,94,5,81
2590,Kristie Shaw,2.8,72,77,74,2,59
2591,Michael Randolph,7.7,62,76,88,8,75
2592,Katrina Morrison,3.1,66,92,56,2,58
2593,Craig Vance,7.1,66,80,55,9,70
2594,Ariana Fuller,6.3,87,80,63,4,70
2595,Gregory Butler,5.4,61,87,71,7,69
2596,Breanna Garcia,9.8,84,51,93,6,77
2597,Taylor Murphy,5.7,70,45,35,3,50
2598,Mary Lee,3.7,93,92,55,8,72
2599,Ms. Melissa Simpson MD,8.4,71,45,100,9,74
2600,Matthew Harris,7.3,80,56,43,5,62
2601,Whitney Perry,2.3,68,69,100,9,67
2602,Melanie Trujillo,5.1,93,43,82,3,63
2603,Samantha Horton,8.6,66,67,42,1,59
2604,Mario Lawson,8.0,74,82,65,6,74
2605,Abigail Pruitt,5.9,85,99,62,5,75
2606,Haley Alvarez,2.4,72,99,99,10,77
2607,Deborah Lee DVM,1.4,74,87,61,2,57
2608,Gary Weiss,9.9,67,90,94,8,85
2609,David Chan,3.0,52,57,91,5,56
2610,Jillian Shepherd,9.1,77,48,68,2,65
2611,Theresa Ballard,7.2,66,72,99,9,77
2612,Elizabeth Schneider,2.4,81,53,48,4,51
2613,Jillian Miller,9.7,85,54,63,9,75
2614,Sarah Miller,6.5,77,97,67,2,71
2615,Stephen Smith DDS,2.7,98,51,75,3,60
2616,Michael Green,9.1,98,94,88,1,84
2617,Jennifer Brooks,9.7,92,98,50,4,80
2618,Heidi Bennett,4.3,98,90,37,8,71
2619,David Nichols,8.4,99,74,37,1,68
2620,Lisa Mccoy,5.9,54,60,90,8,66
2621,Jordan Davis,2.8,58,83,93,6,65
2622,Taylor Johns,6.5,90,61,99,4,74
2623,Robert Bray,8.3,91,55,82,4,73
2624,Austin Coleman,6.6,95,65,77,10,78
2625,Charles Curtis,8.5,63,49,80,4,65
2626,Benjamin Stone,6.1,93,81,81,3,74
2627,Tamara Allen,4.7,58,91,94,4,69
2628,Mr. Matthew Nelson DDS,6.7,93,95,60,5,77
2629,Jeremy Sullivan,8.1,86,93,44,3,72
2630,Karen Graves,3.4,84,91,40,7,65
2631,Jamie Camacho,6.0,56,41,86,2,55
2632,Jeremy Mcfarland,8.2,66,51,69,2,61
2633,Frank Davis,2.3,60,42,90,9,57
2634,John Martinez,5.8,76,70,92,7,73
2635,Amy Hart,3.5,65,94,88,2,66
2636,Megan Scott,2.7,71,98,38,5,60
2637,Beth Franklin,5.2,56,57,93,6,63
2638,Reginald Foley,5.3,94,93,77,8,80
2639,Eugene Manning,2.5,51,71,92,3,56
2640,William Cruz,1.8,100,64,91,6,68
2641,Mark Mayo,5.1,59,88,49,6,62
2642,Nathan Meadows,3.4,50,43,87,1,48
2643,Spencer Garcia,3.2,65,43,37,10,50
2644,Anna Martinez,5.0,97,80,80,1,71
2645,Valerie Rice,2.4,55,87,77,2,57
2646,Maria Gonzalez,7.5,71,74,58,10,72
2647,Julie Peters,5.8,57,98,97,10,79
2648,Nathan Garza,2.2,74,41,58,9,53
2649,Wanda Rhodes,6.6,78,69,44,4,62
2650,Robert Martin,6.7,99,97,60,10,84
2651,Michael Duncan,1.9,57,78,39,10,55
2652,Charles Jackson,4.6,97,58,98,10,77
2653,Jennifer Butler,6.4,78,63,97,2,69
2654,Brandon Smith,4.2,73,68,67,4,61
2655,Michael Powell,2.3,56,86,67,1,54
2656,Brittany Morales,3.8,60,79,84,8,67
2657,Angela Hernandez,9.8,71,98,98,2,83
2658,Kimberly Rodriguez,5.0,67,69,67,4,61
2659,Melissa Gates,5.9,96,52,46,3,61
2660,Nicole Duncan,8.8,75,45,63,10,70
2661,Alicia Bryan,4.0,66,88,96,2,67
2662,Justin Schmitt,3.6,89,86,46,3,63
2663,John Wood,4.8,70,57,90,10,69
2664,Tiffany Lewis,2.8,91,49,91,7,65
2665,Tonya Myers,7.6,78,50,56,10,68
2666,Anthony Shepard,1.3,62,41,81,6,50
2667,Abigail Hammond,1.7,94,61,75,4,61
2668,Karen Knight,9.3,85,50,97,1,72
2669,Ryan Burgess,9.5,84,49,93,4,74
2670,Terry Zuniga,8.1,72,59,91,1,68
2671,Melissa Liu,7.6,67,95,59,3,70
2672,Christopher Woods,3.8,61,94,60,7,65
2673,Patrick Hardy,7.7,83,40,72,8,68
2674,James Dean,1.6,67,50,44,3,44
2675,Michael Nguyen,3.2,84,42,57,9,58
2676,Cassidy Myers,8.1,93,91,64,2,77
2677,Heather Morgan,6.3,71,61,40,6,59
2678,Mr. Ian Baldwin,9.6,76,56,61,8,72
2679,Brianna Jones,8.6,56,94,49,4,68
2680,Cindy Mills,6.4,100,98,83,10,88
2681,Debbie Meyers,4.3,54,43,59,6,50
2682,Renee Soto,5.9,66,82,51,3,62
2683,Seth Sanchez,9.0,76,63,89,4,74
2684,Rachel Wright,4.2,95,91,77,7,77
2685,Brenda Stevenson,4.0,63,90,62,4,62
2686,Lauren Rios,8.1,70,88,69,1,70
2687,Karen Hodge,5.2,65,42,74,3,54
2688,Calvin Schneider,2.6,53,57,68,8,54
2689,Steven Harper,7.9,90,70,80,9,80
2690,Angela Johnson,10.0,78,53,100,4,76
2691,Melissa Chambers,9.3,74,93,80,6,82
2692,Alexis Wong,3.8,97,46,93,4,65
2693,Chad Willis,3.1,80,85,35,8,62
2694,Carmen Rollins,4.1,54,41,44,2,42
2695,William Riggs,7.7,55,91,53,5,67
2696,Pamela Adams,1.2,55,82,39,7,51
2697,Darlene Brown,5.3,99,84,86,5,78
2698,Tyler Stewart,3.4,52,62,99,8,63
2699,Christopher Brewer,5.8,60,95,65,7,70
2700,Samantha Cardenas,9.7,94,49,47,4,68
2701,Steven Ewing,4.9,93,79,51,5,68
2702,Melanie Clark,1.8,73,51,78,10,60
2703,William Rosales,3.9,88,74,83,9,73
2704,Jesse Sanchez,6.3,65,83,48,6,65
2705,Scott Fuller,1.4,96,66,48,4,56
2706,Emma Simon,4.1,80,70,77,9,70
2707,Ashley Bennett,3.9,60,72,98,9,69
2708,Angela Clark,4.8,72,47,59,7,58
2709,Brenda Lee,3.7,82,79,51,5,62
2710,Rebecca Bradshaw,9.9,85,41,75,7,73
2711,Amy Davis,3.1,76,96,47,3,61
2712,Steven Wagner,1.1,68,60,86,6,57
2713,Robert Douglas,1.3,88,77,35,3,53
2714,Kathleen Kidd MD,8.0,86,93,94,6,85
2715,Gerald Salas,7.6,65,80,58,9,72
2716,Thomas Larson,2.1,100,80,73,8,71
2717,Alison Smith,3.9,90,58,62,10,67
2718,Margaret Martinez,6.6,92,94,53,7,77
2719,Dustin Munoz,3.0,74,46,79,6,57
2720,Brianna Wright,1.3,50,78,69,5,53
2721,Andrea Shaw,5.3,61,92,76,10,74
2722,David Stafford,9.0,100,61,36,5,70
2723,James White,1.4,69,70,56,3,51
2724,James Smith,1.6,94,46,88,3,58
2725,Sarah Adams,7.3,92,58,55,5,68
2726,Stephen Ferguson,6.3,70,63,92,2,66
2727,Michelle Smith,8.9,99,42,65,7,73
2728,Brenda Tate,6.6,82,53,95,5,70
2729,Jennifer Mcbride,5.5,69,50,79,6,62
2730,Haley Arnold,5.5,50,51,85,2,55
2731,Keith Gonzalez,4.9,53,92,83,2,64
2732,Robert Russell,2.3,69,79,63,3,57
2733,Melanie Marks,5.8,54,92,65,5,66
2734,Leslie Ray,6.5,62,57,87,7,67
2735,Anna Boyd,3.2,75,48,58,1,49
2736,Tammy Wagner,2.2,99,77,35,10,65
2737,Allison Gonzales,7.1,51,55,37,3,51
2738,Alan Wilkerson,6.4,80,77,84,6,74
2739,Jessica Simon,5.7,100,91,37,7,73
2740,Debbie Cruz,4.8,97,46,86,10,72
2741,Brandy Bullock MD,8.4,70,92,69,1,72
2742,Anthony Rice,1.7,89,64,95,2,62
2743,Miguel Scott,7.5,56,66,78,1,62
2744,David Fowler,6.0,50,73,69,5,61
2745,Erin Wise,5.9,51,53,83,4,58
2746,Russell Williams,4.4,53,70,41,10,57
2747,John Norris,2.6,61,49,91,5,55
2748,Joshua Rogers,4.0,53,59,54,7,53
2749,Julie Gordon,4.9,67,76,50,6,61
2750,Mindy Glenn,8.6,73,52,83,9,74
2751,Nancy Miller,9.7,89,49,64,8,74
2752,Vickie Bailey,3.6,89,44,82,4,60
2753,Jennifer Smith,8.9,90,78,81,6,82
2754,Sandra Martin,7.8,78,80,62,3,70
2755,Keith Macdonald,5.7,77,100,80,3,74
2756,Tyrone Chan,7.7,63,66,47,1,58
2757,Sandra Powell,4.9,55,43,36,7,48
2758,Joel Valencia,9.2,68,87,100,7,84
2759,Charles Chan,9.6,69,66,93,9,80
2760,David Davis,3.1,71,72,47,4,55
2761,Melissa Green,2.4,83,66,80,5,63
2762,Diana Hanson,5.5,76,66,93,1,66
2763,Ann Miller,8.4,61,50,91,3,65
2764,Jane Hardin,4.8,81,53,71,4,61
2765,April Holland,2.5,79,47,39,5,49
2766,Christopher Brown,3.6,56,87,66,10,66
2767,Matthew Wallace,1.6,96,60,81,3,61
2768,Sarah Dawson,2.3,98,41,36,7,53
2769,Peter Jimenez,6.3,89,73,77,7,75
2770,Jason Higgins,5.1,52,49,61,1,48
2771,Charles Henderson,8.5,56,62,59,7,65
2772,Christine Brooks,2.7,56,100,83,4,65
2773,Brad Cantu,7.2,98,56,61,8,73
2774,Sherry Marshall,4.3,72,86,51,2,60
2775,Stephen Brown,3.5,54,97,67,8,66
